sample_id,path,label,dataset,has_audio,fps,duration_sec,face_detected,notes
fkvwjomemq,datasets/rgb/DFDC/test/frames/fkvwjomemq,1,DFDC,1,30,1.066667,1,32 frames available
fkwgvwaipt,datasets/rgb/DFDC/test/frames/fkwgvwaipt,0,DFDC,1,30,1.066667,1,32 frames available
fkwsjqmovg,datasets/rgb/DFDC/test/frames/fkwsjqmovg,1,DFDC,0,30,1.066667,1,32 frames available
fkxczboruw,datasets/rgb/DFDC/test/frames/fkxczboruw,0,DFDC,1,30,1.066667,1,32 frames available
flbjhhjjfa,datasets/rgb/DFDC/test/frames/flbjhhjjfa,0,DFDC,1,30,1.066667,1,32 frames available
flccigbmqe,datasets/rgb/DFDC/test/frames/flccigbmqe,0,DFDC,1,30,1.066667,1,32 frames available
flcujwblwm,datasets/rgb/DFDC/test/frames/flcujwblwm,1,DFDC,1,30,1.066667,1,32 frames available
fleahnpqtq,datasets/rgb/DFDC/test/frames/fleahnpqtq,0,DFDC,1,30,1.066667,1,32 frames available
flierzeiub,datasets/rgb/DFDC/test/frames/flierzeiub,0,DFDC,1,30,0.5,1,15 frames available
flkumgevzc,datasets/rgb/DFDC/test/frames/flkumgevzc,0,DFDC,1,30,0.6,1,18 frames available
flndnjvmfo,datasets/rgb/DFDC/test/frames/flndnjvmfo,0,DFDC,0,30,1.066667,1,32 frames available
fmbzkvyfrz,datasets/rgb/DFDC/test/frames/fmbzkvyfrz,0,DFDC,1,30,1.066667,1,32 frames available
fmcwiwhrhp,datasets/rgb/DFDC/test/frames/fmcwiwhrhp,0,DFDC,1,30,1.066667,1,32 frames available
fmdtzfucit,datasets/rgb/DFDC/test/frames/fmdtzfucit,0,DFDC,1,30,1.066667,1,32 frames available
fmfohogigc,datasets/rgb/DFDC/test/frames/fmfohogigc,0,DFDC,1,30,1.0,1,30 frames available
fmifhryxjf,datasets/rgb/DFDC/test/frames/fmifhryxjf,0,DFDC,1,30,1.066667,1,32 frames available
fminvqioer,datasets/rgb/DFDC/test/frames/fminvqioer,1,DFDC,1,30,1.066667,1,32 frames available
fmpkjrnvkl,datasets/rgb/DFDC/test/frames/fmpkjrnvkl,1,DFDC,1,30,1.066667,1,32 frames available
fmvbeuzacy,datasets/rgb/DFDC/test/frames/fmvbeuzacy,1,DFDC,1,30,0.833333,1,25 frames available
fmwhpifahs,datasets/rgb/DFDC/test/frames/fmwhpifahs,1,DFDC,1,30,1.066667,1,32 frames available
fnckiatbyo,datasets/rgb/DFDC/test/frames/fnckiatbyo,1,DFDC,1,30,0.266667,1,8 frames available
fndqrsimvk,datasets/rgb/DFDC/test/frames/fndqrsimvk,1,DFDC,1,30,1.066667,1,32 frames available
fnfllbjkbl,datasets/rgb/DFDC/test/frames/fnfllbjkbl,0,DFDC,1,30,0.133333,1,4 frames available
fniyjebwat,datasets/rgb/DFDC/test/frames/fniyjebwat,0,DFDC,1,30,1.066667,1,32 frames available
fnlgrondyy,datasets/rgb/DFDC/test/frames/fnlgrondyy,1,DFDC,1,30,1.033333,1,31 frames available
fnmcvyiycf,datasets/rgb/DFDC/test/frames/fnmcvyiycf,1,DFDC,1,30,1.066667,1,32 frames available
fnwddvucwi,datasets/rgb/DFDC/test/frames/fnwddvucwi,1,DFDC,1,30,1.066667,1,32 frames available
fnxiejlhsa,datasets/rgb/DFDC/test/frames/fnxiejlhsa,0,DFDC,1,30,1.066667,1,32 frames available
fojcfmyrvh,datasets/rgb/DFDC/test/frames/fojcfmyrvh,0,DFDC,1,30,1.066667,1,32 frames available
folzoeakbs,datasets/rgb/DFDC/test/frames/folzoeakbs,1,DFDC,1,30,1.066667,1,32 frames available
fonrkfamkc,datasets/rgb/DFDC/test/frames/fonrkfamkc,0,DFDC,1,30,1.066667,1,32 frames available
fotqcvjygo,datasets/rgb/DFDC/test/frames/fotqcvjygo,0,DFDC,1,30,0.666667,1,20 frames available
fovlsloxgg,datasets/rgb/DFDC/test/frames/fovlsloxgg,1,DFDC,1,30,1.066667,1,32 frames available
fowvcyywix,datasets/rgb/DFDC/test/frames/fowvcyywix,1,DFDC,1,30,1.066667,1,32 frames available
fpeaebukob,datasets/rgb/DFDC/test/frames/fpeaebukob,1,DFDC,1,30,1.066667,1,32 frames available
fphmxaudbt,datasets/rgb/DFDC/test/frames/fphmxaudbt,0,DFDC,0,30,1.066667,1,32 frames available
fpiosmdsqn,datasets/rgb/DFDC/test/frames/fpiosmdsqn,0,DFDC,1,30,1.066667,1,32 frames available
fpjckvphaa,datasets/rgb/DFDC/test/frames/fpjckvphaa,0,DFDC,1,15,2.133333,1,32 frames available
fpkihzxefi,datasets/rgb/DFDC/test/frames/fpkihzxefi,1,DFDC,1,30,1.066667,1,32 frames available
fppbtognih,datasets/rgb/DFDC/test/frames/fppbtognih,0,DFDC,1,30,1.066667,1,32 frames available
fppfcdkkqi,datasets/rgb/DFDC/test/frames/fppfcdkkqi,0,DFDC,1,20,0.6,1,12 frames available
fptvavkzfv,datasets/rgb/DFDC/test/frames/fptvavkzfv,0,DFDC,1,30,1.066667,1,32 frames available
fpwujnscby,datasets/rgb/DFDC/test/frames/fpwujnscby,1,DFDC,1,30,1.066667,1,32 frames available
fpznjnbkla,datasets/rgb/DFDC/test/frames/fpznjnbkla,0,DFDC,1,30,1.066667,1,32 frames available
fqfhlpummk,datasets/rgb/DFDC/test/frames/fqfhlpummk,1,DFDC,1,30,1.066667,1,32 frames available
fqherwmfqn,datasets/rgb/DFDC/test/frames/fqherwmfqn,0,DFDC,1,30,0.3,1,9 frames available
fqiyxgutzv,datasets/rgb/DFDC/test/frames/fqiyxgutzv,1,DFDC,1,30,1.066667,1,32 frames available
fqjgevcujf,datasets/rgb/DFDC/test/frames/fqjgevcujf,0,DFDC,1,30,1.066667,1,32 frames available
fqlmositql,datasets/rgb/DFDC/test/frames/fqlmositql,0,DFDC,1,30,1.033333,1,31 frames available
fqlyhbtsnz,datasets/rgb/DFDC/test/frames/fqlyhbtsnz,0,DFDC,1,30,0.666667,1,20 frames available
fqnvtecrth,datasets/rgb/DFDC/test/frames/fqnvtecrth,1,DFDC,0,30,1.066667,1,32 frames available
fqokkenubm,datasets/rgb/DFDC/test/frames/fqokkenubm,1,DFDC,1,30,1.066667,1,32 frames available
fqrtdzrjms,datasets/rgb/DFDC/test/frames/fqrtdzrjms,1,DFDC,1,30,1.066667,1,32 frames available
fqzzjtcjtp,datasets/rgb/DFDC/test/frames/fqzzjtcjtp,1,DFDC,1,30,1.066667,1,32 frames available
fruaalgdua,datasets/rgb/DFDC/test/frames/fruaalgdua,1,DFDC,1,30,0.066667,1,2 frames available
frzfwkucxv,datasets/rgb/DFDC/test/frames/frzfwkucxv,1,DFDC,1,30,1.066667,1,32 frames available
fsepzcdipk,datasets/rgb/DFDC/test/frames/fsepzcdipk,0,DFDC,1,30,1.066667,1,32 frames available
fsgqgnlmrr,datasets/rgb/DFDC/test/frames/fsgqgnlmrr,1,DFDC,1,30,1.066667,1,32 frames available
fsvqzkbygi,datasets/rgb/DFDC/test/frames/fsvqzkbygi,0,DFDC,1,30,1.066667,1,32 frames available
fszdcmhdsh,datasets/rgb/DFDC/test/frames/fszdcmhdsh,1,DFDC,1,30,1.066667,1,32 frames available
ftcxjnfotd,datasets/rgb/DFDC/test/frames/ftcxjnfotd,0,DFDC,1,30,1.033333,1,31 frames available
ftqhtsnspk,datasets/rgb/DFDC/test/frames/ftqhtsnspk,0,DFDC,1,30,1.066667,1,32 frames available
fttgwkqous,datasets/rgb/DFDC/test/frames/fttgwkqous,1,DFDC,1,30,1.066667,1,32 frames available
fttqrrnjfo,datasets/rgb/DFDC/test/frames/fttqrrnjfo,1,DFDC,1,30,1.066667,1,32 frames available
ftvxeobwml,datasets/rgb/DFDC/test/frames/ftvxeobwml,0,DFDC,1,30,0.466667,1,14 frames available
ftwqdnsagj,datasets/rgb/DFDC/test/frames/ftwqdnsagj,0,DFDC,1,30,0.733333,1,22 frames available
ftyqwfnahu,datasets/rgb/DFDC/test/frames/ftyqwfnahu,0,DFDC,1,30,1.066667,1,32 frames available
fuczaojafc,datasets/rgb/DFDC/test/frames/fuczaojafc,1,DFDC,1,30,1.066667,1,32 frames available
fuozqyayay,datasets/rgb/DFDC/test/frames/fuozqyayay,0,DFDC,1,30,1.066667,1,32 frames available
futqedsrlz,datasets/rgb/DFDC/test/frames/futqedsrlz,0,DFDC,1,30,1.066667,1,32 frames available
fuyzjkkfcn,datasets/rgb/DFDC/test/frames/fuyzjkkfcn,1,DFDC,1,30,0.2,1,6 frames available
fvbjxmirvi,datasets/rgb/DFDC/test/frames/fvbjxmirvi,0,DFDC,1,30,0.9,1,27 frames available
fvbpywbipk,datasets/rgb/DFDC/test/frames/fvbpywbipk,0,DFDC,1,30,1.066667,1,32 frames available
fveurzydva,datasets/rgb/DFDC/test/frames/fveurzydva,1,DFDC,1,30,1.066667,1,32 frames available
fvitjsicwr,datasets/rgb/DFDC/test/frames/fvitjsicwr,0,DFDC,1,30,0.1,1,3 frames available
fvktmglbif,datasets/rgb/DFDC/test/frames/fvktmglbif,0,DFDC,1,30,1.066667,1,32 frames available
fvpdkzcfiz,datasets/rgb/DFDC/test/frames/fvpdkzcfiz,0,DFDC,1,30,1.066667,1,32 frames available
fvuzsdrlyi,datasets/rgb/DFDC/test/frames/fvuzsdrlyi,1,DFDC,0,30,1.066667,1,32 frames available
fvxcstnbwe,datasets/rgb/DFDC/test/frames/fvxcstnbwe,0,DFDC,1,30,1.066667,1,32 frames available
fwgvnczqhq,datasets/rgb/DFDC/test/frames/fwgvnczqhq,1,DFDC,1,30,1.066667,1,32 frames available
fwnfmxized,datasets/rgb/DFDC/test/frames/fwnfmxized,0,DFDC,1,30,1.066667,1,32 frames available
fxentjzduw,datasets/rgb/DFDC/test/frames/fxentjzduw,0,DFDC,1,30,1.066667,1,32 frames available
fxfbkletwv,datasets/rgb/DFDC/test/frames/fxfbkletwv,1,DFDC,1,30,1.066667,1,32 frames available
fxgfkuwhrq,datasets/rgb/DFDC/test/frames/fxgfkuwhrq,0,DFDC,1,30,0.966667,1,29 frames available
fxhidqptjm,datasets/rgb/DFDC/test/frames/fxhidqptjm,0,DFDC,1,30,1.0,1,30 frames available
fxjgatovwf,datasets/rgb/DFDC/test/frames/fxjgatovwf,0,DFDC,1,30,0.266667,1,8 frames available
fxmmgjcasv,datasets/rgb/DFDC/test/frames/fxmmgjcasv,0,DFDC,1,30,1.066667,1,32 frames available
fxqysugaxk,datasets/rgb/DFDC/test/frames/fxqysugaxk,1,DFDC,1,30,1.066667,1,32 frames available
fxrvoawape,datasets/rgb/DFDC/test/frames/fxrvoawape,0,DFDC,1,30,1.066667,1,32 frames available
fxvcszyvdm,datasets/rgb/DFDC/test/frames/fxvcszyvdm,1,DFDC,1,30,0.433333,1,13 frames available
fxwczkyooa,datasets/rgb/DFDC/test/frames/fxwczkyooa,0,DFDC,1,30,1.066667,1,32 frames available
fxyqdjkqus,datasets/rgb/DFDC/test/frames/fxyqdjkqus,0,DFDC,1,30,1.066667,1,32 frames available
fyblfajoks,datasets/rgb/DFDC/test/frames/fyblfajoks,1,DFDC,1,30,1.066667,1,32 frames available
fydclqaqof,datasets/rgb/DFDC/test/frames/fydclqaqof,0,DFDC,1,30,0.033333,1,1 frames available
fyvnndblfs,datasets/rgb/DFDC/test/frames/fyvnndblfs,1,DFDC,1,30,0.933333,1,28 frames available
fzcnqugxiw,datasets/rgb/DFDC/test/frames/fzcnqugxiw,0,DFDC,0,30,1.066667,1,32 frames available
fzdteziiok,datasets/rgb/DFDC/test/frames/fzdteziiok,1,DFDC,1,30,0.966667,1,29 frames available
fzdzixabsu,datasets/rgb/DFDC/test/frames/fzdzixabsu,1,DFDC,1,30,1.0,1,30 frames available
fzfyurlavb,datasets/rgb/DFDC/test/frames/fzfyurlavb,1,DFDC,1,20,0.4,1,8 frames available
fzjqembrqm,datasets/rgb/DFDC/test/frames/fzjqembrqm,0,DFDC,1,30,1.066667,1,32 frames available
fzoyitbzxx,datasets/rgb/DFDC/test/frames/fzoyitbzxx,1,DFDC,1,30,1.066667,1,32 frames available
fzqancnyok,datasets/rgb/DFDC/test/frames/fzqancnyok,1,DFDC,1,30,1.066667,1,32 frames available
fzssokwsow,datasets/rgb/DFDC/test/frames/fzssokwsow,0,DFDC,1,30,0.966667,1,29 frames available
fztguntjvg,datasets/rgb/DFDC/test/frames/fztguntjvg,1,DFDC,0,30,1.066667,1,32 frames available
gaivvgpkem,datasets/rgb/DFDC/test/frames/gaivvgpkem,1,DFDC,1,30,1.033333,1,31 frames available
gaiwuodtrf,datasets/rgb/DFDC/test/frames/gaiwuodtrf,0,DFDC,1,15,2.133333,1,32 frames available
gajpdknozz,datasets/rgb/DFDC/test/frames/gajpdknozz,0,DFDC,1,30,1.066667,1,32 frames available
galdtxmleu,datasets/rgb/DFDC/test/frames/galdtxmleu,0,DFDC,1,30,1.066667,1,32 frames available
gasdojjnkc,datasets/rgb/DFDC/test/frames/gasdojjnkc,1,DFDC,1,30,1.066667,1,32 frames available
gaugojsokx,datasets/rgb/DFDC/test/frames/gaugojsokx,1,DFDC,1,30,0.533333,1,16 frames available
gaugsiqjdj,datasets/rgb/DFDC/test/frames/gaugsiqjdj,0,DFDC,1,30,0.033333,1,1 frames available
gbneqeeeid,datasets/rgb/DFDC/test/frames/gbneqeeeid,0,DFDC,1,20,1.6,1,32 frames available
gbnmxmglxs,datasets/rgb/DFDC/test/frames/gbnmxmglxs,0,DFDC,1,30,1.066667,1,32 frames available
gbvgksqusp,datasets/rgb/DFDC/test/frames/gbvgksqusp,1,DFDC,1,30,1.066667,1,32 frames available
gbvgtnetwa,datasets/rgb/DFDC/test/frames/gbvgtnetwa,1,DFDC,1,30,1.066667,1,32 frames available
gbvopalnhj,datasets/rgb/DFDC/test/frames/gbvopalnhj,1,DFDC,1,30,1.066667,1,32 frames available
gbyhxtuhfi,datasets/rgb/DFDC/test/frames/gbyhxtuhfi,1,DFDC,1,30,1.066667,1,32 frames available
gcgipvobxq,datasets/rgb/DFDC/test/frames/gcgipvobxq,0,DFDC,1,30,1.066667,1,32 frames available
gcguqlcezj,datasets/rgb/DFDC/test/frames/gcguqlcezj,1,DFDC,1,30,0.3,1,9 frames available
gcirixsvvh,datasets/rgb/DFDC/test/frames/gcirixsvvh,0,DFDC,1,30,1.033333,1,31 frames available
gcixgvhiyz,datasets/rgb/DFDC/test/frames/gcixgvhiyz,0,DFDC,1,30,1.066667,1,32 frames available
gckebpohji,datasets/rgb/DFDC/test/frames/gckebpohji,0,DFDC,1,30,0.866667,1,26 frames available
gckjrngmcc,datasets/rgb/DFDC/test/frames/gckjrngmcc,0,DFDC,1,30,1.066667,1,32 frames available
gcqxygqwxg,datasets/rgb/DFDC/test/frames/gcqxygqwxg,1,DFDC,1,30,1.066667,1,32 frames available
gcrjmwxspl,datasets/rgb/DFDC/test/frames/gcrjmwxspl,1,DFDC,1,30,0.033333,1,1 frames available
gdckahecuk,datasets/rgb/DFDC/test/frames/gdckahecuk,1,DFDC,1,30,1.066667,1,32 frames available
gdexsvnsdj,datasets/rgb/DFDC/test/frames/gdexsvnsdj,1,DFDC,1,30,1.066667,1,32 frames available
gdgbvqwpok,datasets/rgb/DFDC/test/frames/gdgbvqwpok,1,DFDC,1,30,1.066667,1,32 frames available
gdicvvijwf,datasets/rgb/DFDC/test/frames/gdicvvijwf,1,DFDC,1,30,0.3,1,9 frames available
gdnacoubws,datasets/rgb/DFDC/test/frames/gdnacoubws,0,DFDC,1,30,0.066667,1,2 frames available
gdoyxukhwl,datasets/rgb/DFDC/test/frames/gdoyxukhwl,0,DFDC,1,30,1.066667,1,32 frames available
gdrergmdss,datasets/rgb/DFDC/test/frames/gdrergmdss,0,DFDC,1,30,0.833333,1,25 frames available
gdttxqyimc,datasets/rgb/DFDC/test/frames/gdttxqyimc,1,DFDC,1,30,1.066667,1,32 frames available
gecaveezvp,datasets/rgb/DFDC/test/frames/gecaveezvp,0,DFDC,0,30,1.066667,1,32 frames available
geefmvbvlb,datasets/rgb/DFDC/test/frames/geefmvbvlb,0,DFDC,1,30,1.066667,1,32 frames available
gegchpmydl,datasets/rgb/DFDC/test/frames/gegchpmydl,0,DFDC,1,30,1.066667,1,32 frames available
geiwkschht,datasets/rgb/DFDC/test/frames/geiwkschht,0,DFDC,1,30,1.066667,1,32 frames available
gesxtfxqft,datasets/rgb/DFDC/test/frames/gesxtfxqft,0,DFDC,1,30,1.066667,1,32 frames available
geufrdrmms,datasets/rgb/DFDC/test/frames/geufrdrmms,0,DFDC,1,30,1.066667,1,32 frames available
gewcktuznr,datasets/rgb/DFDC/test/frames/gewcktuznr,0,DFDC,1,30,1.066667,1,32 frames available
gewoknrnmn,datasets/rgb/DFDC/test/frames/gewoknrnmn,0,DFDC,1,30,1.066667,1,32 frames available
gewplehdyb,datasets/rgb/DFDC/test/frames/gewplehdyb,1,DFDC,1,30,1.066667,1,32 frames available
gfactyzzrh,datasets/rgb/DFDC/test/frames/gfactyzzrh,1,DFDC,1,30,1.066667,1,32 frames available
gfasecjgtj,datasets/rgb/DFDC/test/frames/gfasecjgtj,0,DFDC,1,30,1.066667,1,32 frames available
gfiivbchzo,datasets/rgb/DFDC/test/frames/gfiivbchzo,0,DFDC,1,30,1.066667,1,32 frames available
gfshkxpskg,datasets/rgb/DFDC/test/frames/gfshkxpskg,0,DFDC,1,30,0.166667,1,5 frames available
gfwwgynvkt,datasets/rgb/DFDC/test/frames/gfwwgynvkt,0,DFDC,0,30,0.866667,1,26 frames available
gfynppxmqe,datasets/rgb/DFDC/test/frames/gfynppxmqe,0,DFDC,0,30,1.066667,1,32 frames available
ggbjwpedjp,datasets/rgb/DFDC/test/frames/ggbjwpedjp,1,DFDC,1,30,1.066667,1,32 frames available
ggcodinzem,datasets/rgb/DFDC/test/frames/ggcodinzem,1,DFDC,1,30,1.066667,1,32 frames available
ggegzvgcgr,datasets/rgb/DFDC/test/frames/ggegzvgcgr,1,DFDC,1,30,0.1,1,3 frames available
ggglpcjgjn,datasets/rgb/DFDC/test/frames/ggglpcjgjn,0,DFDC,1,30,0.9,1,27 frames available
gggzxhxavq,datasets/rgb/DFDC/test/frames/gggzxhxavq,1,DFDC,1,30,1.066667,1,32 frames available
ggkwwepwiq,datasets/rgb/DFDC/test/frames/ggkwwepwiq,0,DFDC,1,30,1.066667,1,32 frames available
ggoeyorwry,datasets/rgb/DFDC/test/frames/ggoeyorwry,0,DFDC,1,30,1.066667,1,32 frames available
ggugeipjhi,datasets/rgb/DFDC/test/frames/ggugeipjhi,0,DFDC,1,30,0.766667,1,23 frames available
ggvlkoujlu,datasets/rgb/DFDC/test/frames/ggvlkoujlu,1,DFDC,1,30,1.066667,1,32 frames available
ggvxezamwg,datasets/rgb/DFDC/test/frames/ggvxezamwg,0,DFDC,1,30,0.266667,1,8 frames available
ggxgnivbir,datasets/rgb/DFDC/test/frames/ggxgnivbir,0,DFDC,1,30,1.066667,1,32 frames available
ggyofjuslm,datasets/rgb/DFDC/test/frames/ggyofjuslm,1,DFDC,1,30,0.6,1,18 frames available
ghfidbceik,datasets/rgb/DFDC/test/frames/ghfidbceik,1,DFDC,1,30,1.066667,1,32 frames available
ghmcipcpvw,datasets/rgb/DFDC/test/frames/ghmcipcpvw,1,DFDC,1,30,1.066667,1,32 frames available
ghoonbfwgi,datasets/rgb/DFDC/test/frames/ghoonbfwgi,1,DFDC,1,30,1.066667,1,32 frames available
ghvxcjzjya,datasets/rgb/DFDC/test/frames/ghvxcjzjya,1,DFDC,1,30,1.066667,1,32 frames available
gigcfsnabk,datasets/rgb/DFDC/test/frames/gigcfsnabk,0,DFDC,1,30,0.466667,1,14 frames available
gijszvsrch,datasets/rgb/DFDC/test/frames/gijszvsrch,1,DFDC,1,30,0.966667,1,29 frames available
gikdmpwknc,datasets/rgb/DFDC/test/frames/gikdmpwknc,0,DFDC,1,30,1.066667,1,32 frames available
gilpjhbwsl,datasets/rgb/DFDC/test/frames/gilpjhbwsl,1,DFDC,1,30,1.066667,1,32 frames available
ginoteclmc,datasets/rgb/DFDC/test/frames/ginoteclmc,0,DFDC,1,15,1.933333,1,29 frames available
gizslvhjgg,datasets/rgb/DFDC/test/frames/gizslvhjgg,0,DFDC,1,30,1.066667,1,32 frames available
gjobpdsbpd,datasets/rgb/DFDC/test/frames/gjobpdsbpd,1,DFDC,1,20,1.35,1,27 frames available
gjumraslfd,datasets/rgb/DFDC/test/frames/gjumraslfd,0,DFDC,0,30,1.066667,1,32 frames available
gjwtzofqke,datasets/rgb/DFDC/test/frames/gjwtzofqke,1,DFDC,1,30,1.066667,1,32 frames available
gkgejckhxi,datasets/rgb/DFDC/test/frames/gkgejckhxi,1,DFDC,1,30,0.2,1,6 frames available
gkhhhvjkmr,datasets/rgb/DFDC/test/frames/gkhhhvjkmr,1,DFDC,1,30,0.166667,1,5 frames available
gklbfoehde,datasets/rgb/DFDC/test/frames/gklbfoehde,0,DFDC,1,30,1.066667,1,32 frames available
gksvydtijf,datasets/rgb/DFDC/test/frames/gksvydtijf,0,DFDC,1,30,1.066667,1,32 frames available
gkxtjkaqri,datasets/rgb/DFDC/test/frames/gkxtjkaqri,1,DFDC,1,30,1.066667,1,32 frames available
gldaexzzqg,datasets/rgb/DFDC/test/frames/gldaexzzqg,0,DFDC,0,30,1.066667,1,32 frames available
glgcnvkktt,datasets/rgb/DFDC/test/frames/glgcnvkktt,0,DFDC,1,30,0.966667,1,29 frames available
glghpqwtup,datasets/rgb/DFDC/test/frames/glghpqwtup,0,DFDC,1,30,1.066667,1,32 frames available
gliciqygon,datasets/rgb/DFDC/test/frames/gliciqygon,1,DFDC,1,30,1.066667,1,32 frames available
glllnunaji,datasets/rgb/DFDC/test/frames/glllnunaji,1,DFDC,1,30,1.066667,1,32 frames available
glqkxjzmwt,datasets/rgb/DFDC/test/frames/glqkxjzmwt,0,DFDC,1,30,1.0,1,30 frames available
glskvxmfdn,datasets/rgb/DFDC/test/frames/glskvxmfdn,1,DFDC,1,30,0.1,1,3 frames available
glvykqwzmu,datasets/rgb/DFDC/test/frames/glvykqwzmu,1,DFDC,1,30,1.066667,1,32 frames available
glzagtghom,datasets/rgb/DFDC/test/frames/glzagtghom,1,DFDC,1,30,1.066667,1,32 frames available
gmbekidkrm,datasets/rgb/DFDC/test/frames/gmbekidkrm,0,DFDC,1,30,1.066667,1,32 frames available
gmfsowdesq,datasets/rgb/DFDC/test/frames/gmfsowdesq,1,DFDC,1,30,1.066667,1,32 frames available
gmfynteafv,datasets/rgb/DFDC/test/frames/gmfynteafv,1,DFDC,1,10,3.2,1,32 frames available
gmgttwprlv,datasets/rgb/DFDC/test/frames/gmgttwprlv,0,DFDC,1,30,1.0,1,30 frames available
gmkwaopwmy,datasets/rgb/DFDC/test/frames/gmkwaopwmy,0,DFDC,1,30,1.066667,1,32 frames available
gmpopozjxq,datasets/rgb/DFDC/test/frames/gmpopozjxq,0,DFDC,1,30,1.066667,1,32 frames available
gmulwfvekg,datasets/rgb/DFDC/test/frames/gmulwfvekg,1,DFDC,0,30,0.133333,1,4 frames available
gmwopkkkas,datasets/rgb/DFDC/test/frames/gmwopkkkas,1,DFDC,1,30,1.066667,1,32 frames available
gnbhgqwcqa,datasets/rgb/DFDC/test/frames/gnbhgqwcqa,1,DFDC,1,30,0.533333,1,16 frames available
gncpzukgmp,datasets/rgb/DFDC/test/frames/gncpzukgmp,0,DFDC,1,30,0.633333,1,19 frames available
gneonsmngz,datasets/rgb/DFDC/test/frames/gneonsmngz,1,DFDC,1,30,0.066667,1,2 frames available
gneywehaxx,datasets/rgb/DFDC/test/frames/gneywehaxx,0,DFDC,1,30,1.066667,1,32 frames available
gngclqvtwm,datasets/rgb/DFDC/test/frames/gngclqvtwm,1,DFDC,1,30,1.0,1,30 frames available
gnkhqsfowa,datasets/rgb/DFDC/test/frames/gnkhqsfowa,0,DFDC,1,30,1.066667,1,32 frames available
gnqbfzhntf,datasets/rgb/DFDC/test/frames/gnqbfzhntf,1,DFDC,1,30,0.866667,1,26 frames available
gnrbewlotf,datasets/rgb/DFDC/test/frames/gnrbewlotf,0,DFDC,1,30,0.533333,1,16 frames available
gnvhvmzklj,datasets/rgb/DFDC/test/frames/gnvhvmzklj,0,DFDC,1,30,1.066667,1,32 frames available
gnvzwpalsh,datasets/rgb/DFDC/test/frames/gnvzwpalsh,0,DFDC,1,30,1.066667,1,32 frames available
gnxmbepwpg,datasets/rgb/DFDC/test/frames/gnxmbepwpg,0,DFDC,1,30,1.0,1,30 frames available
gobqandfsr,datasets/rgb/DFDC/test/frames/gobqandfsr,1,DFDC,1,30,0.866667,1,26 frames available
gocjpmgymw,datasets/rgb/DFDC/test/frames/gocjpmgymw,0,DFDC,1,30,0.133333,1,4 frames available
goodbhstjd,datasets/rgb/DFDC/test/frames/goodbhstjd,0,DFDC,1,30,1.066667,1,32 frames available
gouzsyheaq,datasets/rgb/DFDC/test/frames/gouzsyheaq,0,DFDC,1,30,1.066667,1,32 frames available
gowmijjodu,datasets/rgb/DFDC/test/frames/gowmijjodu,1,DFDC,1,30,0.966667,1,29 frames available
gowytswfqh,datasets/rgb/DFDC/test/frames/gowytswfqh,1,DFDC,1,30,0.2,1,6 frames available
gpaoydxrsi,datasets/rgb/DFDC/test/frames/gpaoydxrsi,0,DFDC,1,30,1.033333,1,31 frames available
gpbyusiuzl,datasets/rgb/DFDC/test/frames/gpbyusiuzl,0,DFDC,1,30,1.066667,1,32 frames available
gplppncosq,datasets/rgb/DFDC/test/frames/gplppncosq,0,DFDC,1,30,1.066667,1,32 frames available
gprkijzcyo,datasets/rgb/DFDC/test/frames/gprkijzcyo,1,DFDC,1,30,1.066667,1,32 frames available
gpvfueyuhb,datasets/rgb/DFDC/test/frames/gpvfueyuhb,1,DFDC,1,30,1.066667,1,32 frames available
gpwbbtwlkw,datasets/rgb/DFDC/test/frames/gpwbbtwlkw,1,DFDC,1,30,1.066667,1,32 frames available
gpxsilkybj,datasets/rgb/DFDC/test/frames/gpxsilkybj,1,DFDC,1,30,1.066667,1,32 frames available
gpywsvqsbo,datasets/rgb/DFDC/test/frames/gpywsvqsbo,1,DFDC,1,30,1.066667,1,32 frames available
gpzdnjvgzz,datasets/rgb/DFDC/test/frames/gpzdnjvgzz,1,DFDC,1,30,1.066667,1,32 frames available
gqbrhhbetz,datasets/rgb/DFDC/test/frames/gqbrhhbetz,1,DFDC,1,30,0.033333,1,1 frames available
gqdptzfpbs,datasets/rgb/DFDC/test/frames/gqdptzfpbs,0,DFDC,1,30,1.066667,1,32 frames available
gqfkeokcww,datasets/rgb/DFDC/test/frames/gqfkeokcww,1,DFDC,1,30,1.066667,1,32 frames available
gqlauydiet,datasets/rgb/DFDC/test/frames/gqlauydiet,1,DFDC,1,30,1.066667,1,32 frames available
gqqhtdjoha,datasets/rgb/DFDC/test/frames/gqqhtdjoha,0,DFDC,1,30,0.166667,1,5 frames available
gqsltckrcy,datasets/rgb/DFDC/test/frames/gqsltckrcy,0,DFDC,1,30,1.066667,1,32 frames available
gqsmjpjlwg,datasets/rgb/DFDC/test/frames/gqsmjpjlwg,1,DFDC,1,30,1.066667,1,32 frames available
gqspoaseuh,datasets/rgb/DFDC/test/frames/gqspoaseuh,0,DFDC,1,30,1.066667,1,32 frames available
gqtxuqzkyt,datasets/rgb/DFDC/test/frames/gqtxuqzkyt,1,DFDC,1,30,0.966667,1,29 frames available
gqvbzznvmy,datasets/rgb/DFDC/test/frames/gqvbzznvmy,0,DFDC,1,30,1.066667,1,32 frames available
gqxouphsrb,datasets/rgb/DFDC/test/frames/gqxouphsrb,0,DFDC,1,20,1.6,1,32 frames available
